region,area,hhid,thogar,hh_wgt
norte,rural,5392,11,256.0
norte,rural,5393,1,256.0
norte,rural,5394,2,256.0
norte,rural,5395,10,256.0
norte,rural,5396,1,256.0
norte,rural,5397,9,256.0
norte,rural,5398,3,256.0
norte,rural,5399,4,256.0
norte,rural,5400,6,256.0
norte,rural,5401,4,256.0
norte,rural,5402,7,378.0
norte,rural,5403,9,378.0
norte,rural,5404,2,378.0
norte,rural,5405,9,378.0
norte,rural,5406,1,378.0
norte,rural,5407,3,378.0
norte,rural,5408,9,378.0
norte,rural,5409,6,378.0
norte,rural,5410,6,425.0
norte,rural,5411,5,425.0
norte,rural,5412,8,425.0
norte,rural,5413,4,425.0
norte,rural,5414,8,425.0
norte,rural,5415,9,425.0
norte,rural,5416,4,425.0
norte,rural,5417,4,425.0
norte,rural,5418,6,425.0
norte,rural,5419,3,425.0
norte,rural,5420,12,425.0
norte,rural,5421,2,425.0
norte,rural,5422,6,425.0
norte,rural,5423,8,307.0
norte,rural,5424,7,307.0
norte,rural,5425,5,307.0
norte,rural,5426,4,307.0
norte,rural,5427,5,307.0
norte,rural,5428,3,307.0
norte,rural,5429,11,307.0
norte,rural,5430,8,307.0
norte,rural,5431,5,307.0
norte,rural,5432,4,307.0
norte,rural,5433,3,307.0
norte,rural,5434,12,307.0
norte,urbana,5435,3,65.0
norte,urbana,5436,6,65.0
norte,urbana,5437,3,65.0
norte,urbana,5438,1,65.0
norte,urbana,5439,3,65.0
norte,urbana,5440,6,65.0
norte,urbana,5441,4,65.0
norte,urbana,5442,4,65.0
norte,urbana,5443,4,65.0
norte,urbana,5444,4,65.0
norte,urbana,5445,2,65.0
norte,urbana,5446,6,65.0
norte,rural,5447,6,308.0
norte,rural,5448,9,308.0
norte,rural,5449,7,308.0
norte,rural,5450,1,308.0
norte,rural,5451,10,308.0
norte,rural,5452,4,308.0
norte,rural,5453,4,308.0
norte,rural,5454,2,308.0
norte,rural,5455,5,308.0
norte,rural,5456,8,308.0
norte,rural,5457,4,308.0
norte,rural,5458,7,308.0
norte,rural,5459,1,324.0
norte,rural,5460,12,324.0
norte,rural,5461,4,324.0
norte,rural,5462,3,324.0
norte,rural,5463,3,324.0
norte,rural,5464,9,324.0
norte,rural,5465,5,324.0
norte,rural,5466,7,324.0
norte,rural,5467,8,324.0
norte,rural,5468,2,324.0
norte,rural,5469,6,324.0
norte,rural,5470,8,324.0
norte,urbana,5471,4,77.0
norte,urbana,5472,4,77.0
norte,urbana,5473,3,77.0
norte,urbana,5474,3,77.0
norte,urbana,5475,7,77.0
norte,urbana,5476,3,77.0
norte,urbana,5477,4,77.0
norte,urbana,5478,5,77.0
norte,urbana,5479,5,77.0
norte,urbana,5480,5,77.0
norte,urbana,5481,5,77.0
norte,urbana,5482,7,77.0
norte,urbana,5483,5,77.0
norte,urbana,5484,5,77.0
norte,rural,5485,9,200.0
norte,rural,5486,7,200.0
norte,rural,5487,4,200.0
norte,rural,5488,7,200.0
norte,rural,5489,7,200.0
norte,rural,5490,8,200.0
norte,rural,5491,7,200.0
norte,rural,5492,5,200.0
norte,rural,5493,5,200.0
norte,rural,5494,6,200.0
norte,rural,5495,8,200.0
norte,rural,5496,10,200.0
norte,rural,5497,4,200.0
norte,rural,5498,6,272.0
norte,rural,5499,12,272.0
norte,rural,5500,7,272.0
norte,rural,5501,10,272.0
norte,rural,5502,6,272.0
norte,rural,5503,7,272.0
norte,rural,5504,3,272.0
norte,rural,5505,5,272.0
norte,rural,5506,11,420.0
norte,rural,5507,9,420.0
norte,rural,5508,4,420.0
norte,rural,5509,4,420.0
norte,rural,5510,4,420.0
norte,rural,5511,3,420.0
norte,rural,5512,9,420.0
norte,rural,5513,4,420.0
norte,rural,5514,8,420.0
norte,rural,5515,6,420.0
norte,rural,5516,8,355.0
norte,rural,5517,3,355.0
norte,rural,5518,8,355.0
norte,rural,5519,6,355.0
norte,rural,5520,9,355.0
norte,rural,5521,3,355.0
norte,rural,5522,5,355.0
norte,rural,5523,6,355.0
norte,rural,5524,7,355.0
norte,rural,5525,6,355.0
norte,rural,5526,5,355.0
norte,rural,5527,6,455.0
norte,rural,5528,5,455.0
norte,rural,5529,5,455.0
norte,rural,5530,3,455.0
norte,rural,5531,5,455.0
norte,rural,5532,4,455.0
norte,rural,5533,3,455.0
norte,rural,5534,4,455.0
norte,rural,5535,3,455.0
norte,rural,5536,4,455.0
norte,rural,5537,8,455.0
norte,rural,5538,11,373.0
norte,rural,5539,8,373.0
norte,rural,5540,2,373.0
norte,rural,5541,3,373.0
norte,rural,5542,7,373.0
norte,rural,5543,4,373.0
norte,rural,5544,6,373.0
norte,rural,5545,11,373.0
norte,rural,5546,3,373.0
norte,rural,5547,7,373.0
norte,rural,5548,3,276.0
norte,rural,5549,5,276.0
norte,rural,5550,5,276.0
norte,rural,5551,4,276.0
norte,rural,5552,5,276.0
norte,rural,5553,9,276.0
norte,rural,5554,4,276.0
norte,rural,5555,6,276.0
norte,rural,5556,5,276.0
norte,rural,5557,8,276.0
norte,rural,5558,5,276.0
norte,rural,5559,4,417.0
norte,rural,5560,8,417.0
norte,rural,5561,13,417.0
norte,rural,5562,5,417.0
norte,rural,5563,6,417.0
norte,rural,5564,8,417.0
norte,rural,5565,8,417.0
norte,rural,5566,4,417.0
norte,rural,5567,2,417.0
norte,urbana,5568,7,95.0
norte,urbana,5569,1,95.0
norte,urbana,5570,4,95.0
norte,urbana,5571,3,95.0
norte,urbana,5572,1,95.0
norte,urbana,5573,3,95.0
norte,urbana,5574,1,85.0
norte,urbana,5575,7,85.0
norte,urbana,5576,8,85.0
norte,urbana,5577,10,85.0
norte,urbana,5578,6,85.0
norte,urbana,5579,15,85.0
norte,urbana,5580,5,85.0
norte,urbana,5581,2,85.0
norte,urbana,5582,4,85.0
norte,urbana,5583,6,85.0
norte,rural,5584,9,283.0
norte,rural,5585,5,283.0
norte,rural,5586,5,283.0
norte,rural,5587,2,283.0
norte,rural,5588,6,283.0
norte,rural,5589,2,283.0
norte,rural,5590,4,283.0
norte,rural,5591,9,283.0
norte,rural,5592,5,283.0
norte,rural,5593,8,283.0
norte,rural,5594,4,283.0
norte,rural,5595,4,283.0
norte,rural,5596,3,360.0
norte,rural,5597,2,360.0
norte,rural,5598,8,360.0
norte,rural,5599,3,360.0
norte,rural,5600,4,360.0
norte,rural,5601,13,360.0
norte,rural,5602,6,360.0
norte,rural,5603,7,360.0
norte,rural,5604,9,360.0
norte,rural,5605,4,360.0
norte,rural,5606,6,360.0
norte,rural,5607,6,322.0
norte,rural,5608,9,322.0
norte,rural,5609,10,322.0
norte,rural,5610,4,322.0
norte,rural,5611,9,322.0
norte,rural,5612,3,322.0
norte,rural,5613,7,322.0
norte,rural,5614,3,322.0
norte,rural,5615,7,322.0
norte,rural,5616,11,322.0
norte,rural,5617,5,322.0
norte,rural,5618,6,322.0
norte,rural,5619,7,392.0
norte,rural,5620,10,392.0
norte,rural,5621,6,392.0
norte,rural,5622,12,392.0
norte,rural,5623,10,392.0
norte,rural,5624,4,392.0
norte,rural,5625,1,392.0
norte,rural,5626,6,392.0
norte,rural,5627,4,392.0
norte,rural,5628,8,392.0
norte,rural,5629,3,392.0
norte,urbana,5630,5,92.0
norte,urbana,5631,11,92.0
norte,urbana,5632,5,92.0
norte,urbana,5633,3,92.0
norte,urbana,5634,5,92.0
norte,urbana,5635,4,92.0
norte,urbana,5636,5,92.0
norte,urbana,5637,5,92.0
norte,urbana,5638,7,92.0
norte,urbana,5639,6,92.0
norte,rural,5640,4,342.0
norte,rural,5641,6,342.0
norte,rural,5642,9,342.0
norte,rural,5643,2,342.0
norte,rural,5644,6,342.0
norte,rural,5645,9,342.0
norte,rural,5646,9,342.0
norte,rural,5647,3,342.0
norte,rural,5648,10,342.0
norte,urbana,5649,6,75.0
norte,urbana,5650,10,75.0
norte,urbana,5651,12,75.0
norte,urbana,5652,7,75.0
norte,urbana,5653,9,75.0
norte,urbana,5654,13,75.0
norte,urbana,5655,10,75.0
norte,urbana,5656,3,75.0
norte,urbana,5657,6,75.0
norte,urbana,5658,9,75.0
norte,urbana,5659,4,75.0
norte,urbana,5660,6,75.0
norte,rural,5661,9,350.0
norte,rural,5662,6,350.0
norte,rural,5663,10,350.0
norte,rural,5664,6,350.0
norte,rural,5665,6,350.0
norte,rural,5666,13,350.0
norte,rural,5667,9,350.0
norte,rural,5668,8,350.0
norte,rural,5669,2,350.0
norte,rural,5670,2,350.0
norte,rural,5671,10,350.0
norte,rural,5672,8,657.0
norte,rural,5673,6,657.0
norte,rural,5674,9,657.0
norte,rural,5675,12,657.0
norte,rural,5676,3,657.0
norte,rural,5677,8,657.0
norte,rural,5678,9,657.0
norte,rural,5679,4,657.0
norte,rural,5680,5,657.0
norte,rural,5681,4,434.0
norte,rural,5682,8,434.0
norte,rural,5683,8,434.0
norte,rural,5684,6,434.0
norte,rural,5685,1,434.0
peten,urbana,5686,3,44.0
peten,urbana,5687,2,44.0
peten,urbana,5688,3,44.0
peten,urbana,5689,5,44.0
peten,urbana,5690,3,44.0
peten,urbana,5691,5,44.0
peten,urbana,5692,4,44.0
peten,urbana,5693,1,44.0
peten,urbana,5694,4,44.0
peten,urbana,5695,4,56.0
peten,urbana,5696,5,56.0
peten,urbana,5697,2,56.0
peten,urbana,5698,6,56.0
peten,urbana,5699,8,56.0
peten,urbana,5700,5,56.0
peten,urbana,5701,3,56.0
peten,urbana,5702,5,72.0
peten,urbana,5703,5,72.0
peten,urbana,5704,3,72.0
peten,urbana,5705,2,72.0
peten,urbana,5706,3,72.0
peten,urbana,5707,2,72.0
peten,urbana,5708,2,72.0
peten,urbana,5709,15,72.0
peten,urbana,5710,3,72.0
peten,urbana,5711,5,72.0
peten,urbana,5712,3,39.0
peten,urbana,5713,2,39.0
peten,urbana,5714,12,39.0
peten,urbana,5715,4,39.0
peten,urbana,5716,4,39.0
peten,urbana,5717,4,39.0
peten,urbana,5718,7,39.0
peten,urbana,5719,9,39.0
peten,urbana,5720,3,39.0
peten,urbana,5721,6,39.0
peten,urbana,5722,5,71.0
peten,urbana,5723,5,71.0
peten,urbana,5724,3,71.0
peten,urbana,5725,4,71.0
peten,urbana,5726,6,71.0
peten,urbana,5727,4,71.0
peten,urbana,5728,6,71.0
peten,urbana,5729,4,71.0
peten,urbana,5730,3,69.0
peten,urbana,5731,7,69.0
peten,urbana,5732,4,69.0
peten,urbana,5733,1,69.0
peten,urbana,5734,3,69.0
peten,urbana,5735,3,69.0
peten,urbana,5736,5,69.0
peten,urbana,5737,5,69.0
peten,urbana,5738,5,69.0
peten,urbana,5739,8,69.0
peten,urbana,5740,2,145.0
peten,urbana,5741,3,145.0
peten,urbana,5742,11,145.0
peten,urbana,5743,6,145.0
peten,urbana,5744,2,145.0
peten,urbana,5745,4,145.0
peten,urbana,5746,6,145.0
peten,urbana,5747,7,145.0
peten,urbana,5748,5,145.0
peten,urbana,5749,4,145.0
peten,urbana,5750,5,145.0
peten,urbana,5751,8,145.0
peten,urbana,5752,4,66.0
peten,urbana,5753,8,66.0
peten,urbana,5754,5,66.0
peten,urbana,5755,4,66.0
peten,urbana,5756,6,66.0
peten,urbana,5757,4,66.0
peten,urbana,5758,5,66.0
peten,urbana,5759,6,66.0
peten,urbana,5760,7,66.0
peten,urbana,5761,3,66.0
peten,urbana,5762,4,66.0
peten,rural,5763,5,108.0
peten,rural,5764,6,108.0
peten,rural,5765,5,108.0
peten,rural,5766,10,108.0
peten,rural,5767,7,108.0
peten,rural,5768,4,108.0
peten,rural,5769,9,108.0
peten,rural,5770,5,108.0
peten,rural,5771,5,108.0
peten,rural,5772,8,108.0
peten,rural,5773,3,142.0
peten,rural,5774,3,142.0
peten,rural,5775,1,142.0
peten,rural,5776,9,142.0
peten,rural,5777,11,142.0
peten,rural,5778,1,142.0
peten,rural,5779,4,142.0
peten,rural,5780,10,142.0
peten,rural,5781,9,142.0
peten,rural,5782,3,142.0
peten,urbana,5783,6,67.0
peten,urbana,5784,5,67.0
peten,urbana,5785,6,67.0
peten,urbana,5786,5,67.0
peten,urbana,5787,3,67.0
peten,urbana,5788,6,67.0
peten,urbana,5789,5,67.0
peten,urbana,5790,2,67.0
peten,urbana,5791,8,67.0
peten,urbana,5792,4,67.0
peten,urbana,5793,3,67.0
peten,urbana,5794,7,52.0
peten,urbana,5795,1,52.0
peten,urbana,5796,7,52.0
peten,urbana,5797,6,52.0
peten,urbana,5798,3,52.0
peten,urbana,5799,6,52.0
peten,urbana,5800,2,52.0
peten,urbana,5801,4,52.0
peten,urbana,5802,3,52.0
peten,urbana,5803,3,52.0
peten,urbana,5804,7,67.0
peten,urbana,5805,3,67.0
peten,urbana,5806,6,67.0
peten,urbana,5807,6,67.0
peten,urbana,5808,6,67.0
peten,urbana,5809,3,67.0
peten,urbana,5810,3,67.0
peten,urbana,5811,5,67.0
peten,urbana,5812,3,67.0
peten,urbana,5813,3,67.0
peten,urbana,5814,3,67.0
peten,urbana,5815,4,107.0
peten,urbana,5816,3,107.0
peten,urbana,5817,2,107.0
peten,urbana,5818,4,107.0
peten,urbana,5819,4,107.0
peten,urbana,5820,6,107.0
peten,urbana,5821,12,107.0
peten,rural,5822,3,175.0
peten,rural,5823,3,175.0
peten,rural,5824,6,175.0
peten,rural,5825,9,175.0
peten,rural,5826,3,175.0
peten,rural,5827,7,175.0
peten,rural,5828,4,175.0
peten,rural,5829,3,175.0
peten,urbana,5830,7,214.0
peten,urbana,5831,5,214.0
peten,urbana,5832,5,214.0
peten,urbana,5833,5,214.0
peten,urbana,5834,5,214.0
peten,urbana,5835,7,214.0
peten,urbana,5836,5,214.0
peten,urbana,5837,5,214.0
peten,urbana,5838,2,214.0
peten,urbana,5839,5,214.0
peten,urbana,5840,8,77.0
peten,urbana,5841,6,77.0
peten,urbana,5842,8,77.0
peten,urbana,5843,6,77.0
peten,urbana,5844,6,77.0
peten,urbana,5845,4,77.0
peten,urbana,5846,6,77.0
peten,urbana,5847,7,77.0
peten,urbana,5848,4,77.0
peten,urbana,5849,3,58.0
peten,urbana,5850,6,58.0
peten,urbana,5851,6,58.0
peten,urbana,5852,12,58.0
peten,urbana,5853,5,58.0
peten,urbana,5854,3,58.0
peten,urbana,5855,11,58.0
peten,urbana,5856,9,58.0
peten,urbana,5857,5,58.0
peten,rural,5858,13,445.0
peten,rural,5859,5,445.0
peten,rural,5860,9,445.0
peten,rural,5861,9,445.0
peten,rural,5862,6,445.0
peten,rural,5863,4,445.0
peten,rural,5864,1,445.0
peten,rural,5865,6,445.0
peten,rural,5866,6,167.0
peten,rural,5867,3,167.0
peten,rural,5868,5,167.0
peten,rural,5869,10,167.0
peten,rural,5870,8,167.0
peten,rural,5871,8,167.0
peten,urbana,5872,2,68.0
peten,urbana,5873,11,68.0
peten,urbana,5874,9,68.0
peten,urbana,5875,7,68.0
peten,urbana,5876,4,68.0
peten,urbana,5877,3,68.0
peten,urbana,5878,4,68.0
peten,urbana,5879,4,68.0
peten,urbana,5880,4,68.0
peten,urbana,5881,2,68.0
peten,urbana,5882,5,68.0
peten,urbana,5883,9,68.0
peten,rural,5884,5,133.0
peten,rural,5885,10,133.0
peten,rural,5886,2,133.0
peten,rural,5887,7,133.0
peten,rural,5888,3,133.0
peten,rural,5889,8,133.0
peten,rural,5890,5,133.0
peten,rural,5891,12,133.0
peten,rural,5892,4,133.0
peten,rural,5893,7,133.0
peten,rural,5894,7,133.0
peten,rural,5895,11,133.0
peten,rural,5896,5,133.0
peten,rural,5897,9,147.0
peten,rural,5898,8,147.0
peten,rural,5899,3,147.0
peten,rural,5900,5,147.0
peten,rural,5901,5,147.0
peten,rural,5902,12,147.0
peten,rural,5903,3,147.0
peten,rural,5904,11,147.0
peten,rural,5905,4,147.0
peten,rural,5906,8,147.0
peten,rural,5907,3,147.0
peten,rural,5908,9,147.0
peten,rural,5909,4,147.0
peten,rural,5910,5,118.0
peten,rural,5911,8,118.0
peten,rural,5912,3,118.0
peten,rural,5913,9,118.0
peten,rural,5914,6,118.0
peten,rural,5915,2,118.0
peten,rural,5916,7,118.0
peten,rural,5917,3,118.0
peten,rural,5918,6,118.0
peten,rural,5919,9,118.0
peten,rural,5920,6,145.0
peten,rural,5921,5,145.0
peten,rural,5922,7,145.0
peten,rural,5923,5,145.0
peten,rural,5924,7,145.0
peten,rural,5925,8,145.0
peten,rural,5926,4,145.0
peten,rural,5927,6,145.0
peten,rural,5928,5,112.0
peten,rural,5929,6,112.0
peten,rural,5930,10,112.0
peten,rural,5931,6,112.0
peten,rural,5932,10,112.0
peten,rural,5933,8,112.0
peten,rural,5934,8,112.0
peten,rural,5935,2,112.0
peten,rural,5936,5,112.0
peten,rural,5937,3,112.0
peten,rural,5938,4,112.0
peten,rural,5939,6,128.0
peten,rural,5940,8,128.0
peten,rural,5941,2,128.0
peten,rural,5942,11,128.0
peten,rural,5943,3,128.0
peten,rural,5944,13,128.0
peten,rural,5945,7,128.0
peten,rural,5946,2,128.0
peten,rural,5947,6,128.0
peten,rural,5948,4,128.0
peten,rural,5949,9,128.0
peten,rural,5950,3,444.0
peten,rural,5951,8,444.0
peten,rural,5952,7,137.0
peten,rural,5953,7,137.0
peten,rural,5954,7,137.0
peten,rural,5955,12,137.0
peten,rural,5956,1,137.0
peten,rural,5957,8,137.0
peten,rural,5958,6,137.0
peten,rural,5959,6,137.0
peten,rural,5960,1,414.0
peten,rural,5961,7,414.0
peten,rural,5962,9,414.0
peten,rural,5963,9,414.0
peten,rural,5964,8,414.0
peten,rural,5965,5,414.0
peten,rural,5966,8,96.0
peten,rural,5967,6,96.0
peten,rural,5968,13,96.0
peten,rural,5969,9,96.0
peten,rural,5970,10,96.0
peten,rural,5971,5,96.0
peten,rural,5972,11,96.0
peten,rural,5973,7,96.0
peten,rural,5974,5,96.0
peten,rural,5975,3,96.0
peten,rural,5976,2,96.0
peten,rural,5977,4,122.0
peten,rural,5978,1,122.0
peten,rural,5979,5,122.0
peten,rural,5980,6,122.0
peten,rural,5981,2,122.0
peten,rural,5982,8,122.0
peten,rural,5983,8,122.0
peten,rural,5984,7,122.0
peten,rural,5985,2,121.0
peten,rural,5986,9,121.0
peten,rural,5987,5,121.0
peten,rural,5988,5,121.0
peten,rural,5989,9,121.0
peten,rural,5990,3,121.0
peten,rural,5991,4,121.0
peten,rural,5992,5,121.0
peten,rural,5993,6,121.0
peten,rural,5994,12,121.0
peten,urbana,5995,9,73.0
peten,urbana,5996,3,73.0
peten,urbana,5997,5,73.0
peten,urbana,5998,5,73.0
peten,urbana,5999,3,73.0
peten,urbana,6000,13,73.0
peten,urbana,6001,7,73.0
peten,urbana,6002,6,73.0
peten,urbana,6003,7,73.0
peten,urbana,6004,5,73.0
peten,urbana,6005,5,73.0
peten,urbana,6006,4,80.0
peten,urbana,6007,5,80.0
peten,urbana,6008,6,80.0
peten,urbana,6009,8,80.0
peten,urbana,6010,4,80.0
peten,urbana,6011,6,80.0
peten,urbana,6012,6,80.0
peten,urbana,6013,6,80.0
peten,urbana,6014,3,80.0
peten,urbana,6015,6,80.0
peten,urbana,6016,7,64.0
peten,urbana,6017,5,64.0
peten,urbana,6018,5,64.0
peten,urbana,6019,3,64.0
peten,urbana,6020,2,64.0
peten,urbana,6021,4,64.0
peten,urbana,6022,1,64.0
peten,urbana,6023,5,64.0
peten,urbana,6024,4,64.0
peten,urbana,6025,8,64.0
peten,urbana,6026,7,64.0
peten,urbana,6027,9,64.0
peten,urbana,6028,6,68.0
peten,urbana,6029,4,68.0
peten,urbana,6030,6,68.0
peten,urbana,6031,6,68.0
peten,urbana,6032,3,68.0
peten,urbana,6033,9,68.0
peten,urbana,6034,3,68.0
peten,urbana,6035,3,68.0
peten,urbana,6036,3,68.0
peten,urbana,6037,2,68.0
peten,urbana,6038,5,68.0
peten,urbana,6039,11,68.0
peten,urbana,6040,2,68.0
peten,urbana,6041,3,68.0
peten,urbana,6042,3,68.0
peten,rural,6043,3,112.0
peten,rural,6044,8,112.0
peten,rural,6045,8,112.0
peten,rural,6046,2,112.0
peten,rural,6047,2,112.0
peten,rural,6048,8,112.0
peten,rural,6049,8,112.0
peten,rural,6050,9,112.0
peten,rural,6051,4,112.0
peten,rural,6052,4,107.0
peten,rural,6053,3,107.0
peten,rural,6054,4,107.0
peten,rural,6055,4,107.0
peten,rural,6056,4,107.0
peten,rural,6057,6,107.0
peten,rural,6058,9,107.0
peten,rural,6059,8,107.0
peten,rural,6060,8,107.0
peten,rural,6061,6,107.0
peten,rural,6062,10,107.0
peten,rural,6063,3,107.0
peten,rural,6064,5,107.0
peten,rural,6065,2,109.0
peten,rural,6066,5,109.0
peten,rural,6067,2,109.0
peten,rural,6068,5,109.0
peten,rural,6069,10,109.0
peten,rural,6070,2,109.0
peten,rural,6071,7,109.0
peten,rural,6072,2,109.0
peten,rural,6073,12,109.0
peten,rural,6074,2,109.0
peten,rural,6075,3,109.0
peten,rural,6076,8,105.0
peten,rural,6077,4,105.0
peten,rural,6078,10,105.0
peten,rural,6079,3,105.0
peten,rural,6080,4,105.0
peten,rural,6081,4,105.0
peten,rural,6082,6,105.0
peten,rural,6083,6,105.0
peten,rural,6084,6,105.0
peten,rural,6085,3,105.0
peten,rural,6086,4,105.0
peten,rural,6087,3,98.0
peten,rural,6088,5,98.0
peten,rural,6089,1,98.0
peten,rural,6090,10,98.0
peten,rural,6091,8,98.0
peten,rural,6092,6,98.0
peten,rural,6093,7,98.0
peten,rural,6094,3,98.0
peten,rural,6095,7,98.0
peten,rural,6096,5,197.0
peten,rural,6097,4,197.0
peten,rural,6098,2,197.0
peten,rural,6099,4,197.0
peten,rural,6100,12,197.0
peten,rural,6101,11,197.0
peten,rural,6102,7,197.0
peten,rural,6103,8,197.0
peten,rural,6104,5,197.0
peten,urbana,6105,7,89.0
peten,urbana,6106,7,89.0
peten,urbana,6107,3,89.0
peten,urbana,6108,6,89.0
peten,urbana,6109,4,89.0
peten,urbana,6110,5,89.0
peten,urbana,6111,6,89.0
peten,urbana,6112,7,89.0
peten,urbana,6113,3,89.0
peten,urbana,6114,8,89.0
peten,urbana,6115,5,89.0
peten,rural,6116,3,72.0
peten,rural,6117,8,72.0
peten,rural,6118,3,72.0
peten,rural,6119,6,72.0
peten,rural,6120,4,72.0
peten,rural,6121,8,72.0
peten,rural,6122,4,72.0
peten,rural,6123,7,72.0
peten,rural,6124,2,72.0
peten,rural,6125,8,72.0
peten,rural,6126,5,72.0
peten,rural,6127,8,135.0
peten,rural,6128,8,135.0
peten,rural,6129,2,135.0
peten,rural,6130,9,135.0
peten,rural,6131,3,135.0
peten,rural,6132,5,135.0
peten,rural,6133,2,135.0
peten,rural,6134,6,135.0
peten,rural,6135,8,165.0
peten,rural,6136,10,165.0
peten,rural,6137,9,165.0
peten,rural,6138,9,165.0
peten,rural,6139,5,165.0
peten,rural,6140,8,165.0
peten,rural,6141,2,165.0
peten,rural,6142,5,165.0
peten,rural,6143,11,154.0
peten,rural,6144,6,154.0
peten,rural,6145,6,154.0
peten,rural,6146,7,154.0
peten,rural,6147,7,154.0
peten,rural,6148,4,154.0
peten,rural,6149,6,154.0
peten,rural,6150,8,154.0
peten,rural,6151,3,154.0
peten,rural,6152,11,85.0
peten,rural,6153,5,85.0
peten,rural,6154,15,85.0
peten,rural,6155,2,85.0
peten,rural,6156,8,85.0
peten,rural,6157,5,85.0
peten,rural,6158,4,85.0
peten,rural,6159,3,85.0
peten,rural,6160,4,85.0
peten,urbana,6161,3,94.0
peten,urbana,6162,4,94.0
peten,urbana,6163,2,94.0
peten,urbana,6164,10,94.0
peten,urbana,6165,7,94.0
peten,urbana,6166,3,94.0
peten,urbana,6167,1,94.0
peten,urbana,6168,5,94.0
peten,urbana,6169,6,94.0
peten,urbana,6170,3,94.0
peten,urbana,6171,7,75.0
peten,urbana,6172,1,75.0
peten,urbana,6173,3,75.0
peten,urbana,6174,7,75.0
peten,urbana,6175,4,75.0
peten,urbana,6176,7,75.0
peten,urbana,6177,6,75.0
peten,urbana,6178,3,75.0
peten,urbana,6179,2,75.0
peten,urbana,6180,5,75.0
peten,rural,6181,9,94.0
peten,rural,6182,3,94.0
peten,rural,6183,9,94.0
peten,rural,6184,6,94.0
peten,rural,6185,10,94.0
peten,rural,6186,7,94.0
peten,rural,6187,6,94.0
peten,rural,6188,2,94.0
peten,rural,6189,2,94.0
peten,rural,6190,7,94.0
peten,rural,6191,7,94.0
peten,rural,6192,10,94.0
peten,rural,6193,13,122.0
peten,rural,6194,2,122.0
peten,rural,6195,9,122.0
peten,rural,6196,5,122.0
peten,rural,6197,4,122.0
peten,rural,6198,6,122.0
peten,rural,6199,7,122.0
peten,rural,6200,5,122.0
peten,rural,6201,1,122.0
peten,rural,6202,4,122.0
peten,rural,6203,2,150.0
peten,rural,6204,6,150.0
peten,rural,6205,5,150.0
peten,rural,6206,7,150.0
peten,rural,6207,5,150.0
peten,rural,6208,9,150.0
peten,rural,6209,8,150.0
peten,rural,6210,6,150.0
peten,rural,6211,4,150.0
peten,rural,6212,1,150.0
peten,rural,6213,5,67.0
peten,rural,6214,8,67.0
peten,rural,6215,3,67.0
peten,rural,6216,10,67.0
peten,rural,6217,5,67.0
peten,rural,6218,2,67.0
peten,rural,6219,6,67.0
peten,rural,6220,7,67.0
peten,urbana,6221,4,57.0
peten,urbana,6222,2,57.0
peten,urbana,6223,3,57.0
peten,urbana,6224,9,57.0
peten,urbana,6225,5,57.0
peten,urbana,6226,2,57.0
peten,urbana,6227,4,57.0
peten,urbana,6228,2,57.0
peten,urbana,6229,2,57.0
peten,urbana,6230,2,57.0
peten,urbana,6231,3,57.0
peten,urbana,6232,8,57.0
peten,urbana,6233,2,66.0
peten,urbana,6234,7,66.0
peten,urbana,6235,3,66.0
peten,urbana,6236,3,66.0
peten,urbana,6237,10,66.0
peten,urbana,6238,6,66.0
peten,urbana,6239,7,66.0
peten,urbana,6240,5,66.0
peten,urbana,6241,2,66.0
peten,urbana,6242,2,79.0
peten,urbana,6243,5,79.0
peten,urbana,6244,6,79.0
peten,urbana,6245,9,79.0
peten,urbana,6246,4,79.0
peten,urbana,6247,6,79.0
peten,urbana,6248,10,79.0
peten,urbana,6249,1,79.0
peten,urbana,6250,3,79.0
peten,urbana,6251,4,79.0
peten,rural,6252,4,108.0
peten,rural,6253,1,108.0
peten,rural,6254,12,108.0
peten,rural,6255,9,108.0
peten,rural,6256,7,108.0
peten,rural,6257,12,108.0
peten,rural,6258,5,108.0
peten,rural,6259,8,108.0
peten,rural,6260,4,150.0
peten,rural,6261,5,150.0
peten,rural,6262,3,150.0
peten,rural,6263,9,150.0
peten,rural,6264,4,150.0
peten,rural,6265,9,150.0
peten,rural,6266,6,150.0
peten,rural,6267,6,150.0
peten,rural,6268,10,150.0
peten,rural,6269,5,150.0
peten,rural,6270,3,150.0
nororiente,urbana,6271,2,106.0
nororiente,urbana,6272,1,106.0
nororiente,urbana,6273,5,106.0
nororiente,urbana,6274,3,106.0
nororiente,urbana,6275,3,106.0
nororiente,urbana,6276,4,106.0
nororiente,urbana,6277,4,106.0
nororiente,urbana,6278,1,106.0
nororiente,urbana,6279,4,106.0
nororiente,urbana,6280,1,106.0
nororiente,urbana,6281,2,106.0
nororiente,urbana,6282,3,106.0
nororiente,urbana,6283,5,106.0
nororiente,urbana,6284,4,198.0
nororiente,urbana,6285,2,198.0
nororiente,urbana,6286,5,198.0
nororiente,urbana,6287,5,198.0
nororiente,urbana,6288,6,198.0
nororiente,urbana,6289,3,198.0
nororiente,urbana,6290,6,198.0
nororiente,urbana,6291,2,198.0
nororiente,urbana,6292,6,198.0
nororiente,urbana,6293,7,198.0
nororiente,urbana,6294,2,198.0
nororiente,urbana,6295,5,240.0
